Date,Yen,US_2yr,JP_2yr
2012-08-16,79.26,0.29,0.1
2012-08-17,79.52,0.29,0.1
2012-08-20,79.37,0.29,0.1
2012-08-21,79.36,0.31,0.1
2012-08-22,79.25,0.26,0.1
2012-08-23,78.37,0.26,0.1
2012-08-24,78.66,0.28,0.1
2012-08-28,78.51,0.27,0.099
2012-08-29,78.73,0.27,0.099
2012-08-30,78.55,0.27,0.1
2012-08-31,78.31,0.22,0.097
2012-09-04,78.39,0.23,0.097
2012-09-05,78.32,0.25,0.097
2012-09-06,78.97,0.27,0.096
2012-09-07,78.06,0.25,0.096
2012-09-10,78.29,0.25,0.096
2012-09-11,77.8,0.25,0.095
2012-09-12,77.87,0.25,0.095
2012-09-13,77.43,0.24,0.095
2012-09-14,78.33,0.27,0.1
2012-09-18,78.62,0.25,0.1
2012-09-19,78.27,0.27,0.1
2012-09-20,78.24,0.27,0.1
2012-09-21,78.16,0.27,0.1
2012-09-24,77.88,0.27,0.1
2012-09-25,77.88,0.27,0.1
2012-09-26,77.78,0.26,0.1
2012-09-27,77.7,0.25,0.1
2012-09-28,77.8,0.23,0.1
2012-10-01,78.06,0.25,0.1
2012-10-02,78.04,0.23,0.1
2012-10-03,78.53,0.23,0.1
2012-10-04,78.45,0.23,0.1
2012-10-05,78.69,0.27,0.1
2012-10-09,78.19,0.25,0.1
2012-10-10,78.32,0.27,0.1
2012-10-11,78.51,0.28,0.1
2012-10-12,78.36,0.27,0.1
2012-10-15,78.76,0.27,0.1
2012-10-16,78.9,0.27,0.1
2012-10-17,78.73,0.3,0.1
2012-10-18,79.24,0.29,0.1
2012-10-19,79.38,0.3,0.1
2012-10-22,79.81,0.32,0.1
2012-10-23,79.79,0.29,0.1
2012-10-24,79.82,0.29,0.1
2012-10-25,80.17,0.31,0.098
2012-10-26,79.56,0.3,0.098
2012-10-29,79.82,0.3,0.098
2012-10-31,79.93,0.3,0.097
2012-11-01,80.14,0.3,0.097
2012-11-02,80.54,0.28,0.097
2012-11-05,80.18,0.28,0.096
2012-11-06,80.29,0.3,0.096
2012-11-07,79.87,0.27,0.096
2012-11-08,79.82,0.27,0.096
2012-11-09,79.45,0.27,0.096
2012-11-13,79.44,0.27,0.095
2012-11-14,80.22,0.25,0.1
2012-11-15,81.1,0.24,0.1
2012-11-16,81.26,0.24,0.1
2012-11-19,81.13,0.25,0.1
2012-11-20,81.75,0.27,0.1
2012-11-21,82.39,0.27,0.1
2012-11-26,82.12,0.27,0.1
2012-11-27,82.23,0.27,0.098
2012-11-28,81.81,0.27,0.098
2012-11-29,82.15,0.25,0.098
2012-11-30,82.46,0.25,0.097
2012-12-03,82.28,0.25,0.097
2012-12-04,81.82,0.25,0.097
2012-12-05,82.28,0.25,0.097
2012-12-06,82.35,0.25,0.096
2012-12-07,82.37,0.25,0.096
2012-12-10,82.34,0.24,0.096
2012-12-11,82.39,0.24,0.096
2012-12-12,82.94,0.25,0.095
2012-12-13,83.62,0.27,0.095
2012-12-14,83.5,0.24,0.1
2012-12-17,83.76,0.25,0.1
2012-12-18,83.98,0.28,0.1
2012-12-19,84.28,0.28,0.1
2012-12-20,84.39,0.28,0.1
2012-12-21,84.11,0.26,0.1
2012-12-27,85.92,0.26,0.098
2012-12-28,86.09,0.27,0.098
2013-01-04,88.05,0.27,0.097
2013-01-07,87.73,0.27,0.096
2013-01-08,87.14,0.25,0.096
2013-01-09,87.85,0.24,0.096
2013-01-10,88.18,0.26,0.096
2013-01-11,89.07,0.26,0.08
2013-01-15,88.65,0.26,0.08
2013-01-16,88.49,0.26,0.08
2013-01-17,89.42,0.28,0.08
2013-01-18,89.94,0.26,0.075
2013-01-22,88.54,0.26,0.075
2013-01-23,88.55,0.26,0.085
2013-01-24,89.99,0.23,0.085
2013-01-25,90.98,0.28,0.079
2013-01-28,90.62,0.29,0.08
2013-01-29,90.66,0.3,0.08
2013-01-30,91.08,0.27,0.08
2013-01-31,91.25,0.27,0.067
2013-02-01,92.62,0.27,0.067
2013-02-04,92.69,0.25,0.067
2013-02-05,93.39,0.27,0.067
2013-02-06,93.54,0.27,0.051
2013-02-07,93.21,0.25,0.032
2013-02-08,92.74,0.25,0.032
2013-02-12,93.07,0.29,0.031
2013-02-13,93.47,0.29,0.03
2013-02-14,93.06,0.27,0.04
2013-02-15,93.81,0.29,0.045
2013-02-19,93.52,0.29,0.045
2013-02-20,93.69,0.27,0.045
2013-02-21,92.88,0.26,0.045
2013-02-22,93.22,0.27,0.045
2013-02-25,93.8,0.25,0.045
2013-02-26,91.69,0.25,0.045
2013-02-27,91.61,0.27,0.045
2013-02-28,92.27,0.25,0.045
2013-03-01,93.46,0.25,0.045
2013-03-04,93.28,0.24,0.04
2013-03-05,93.35,0.25,0.04
2013-03-06,93.53,0.25,0.04
2013-03-07,94.66,0.25,0.04
2013-03-08,96.18,0.27,0.04
2013-03-11,96.13,0.27,0.04
2013-03-12,95.99,0.27,0.04
2013-03-13,96.05,0.27,0.04
2013-03-14,96.12,0.27,0.04
2013-03-15,95.1,0.25,0.045
2013-03-18,94.9,0.26,0.045
2013-03-19,94.85,0.24,0.045
2013-03-21,95.06,0.27,0.045
2013-03-22,94.49,0.26,0.045
2013-03-25,94.34,0.24,0.039
2013-03-26,94.22,0.25,0.039
2013-03-27,94.38,0.25,0.039
2013-03-28,94.02,0.25,0.046
2013-04-02,93.47,0.25,0.056
2013-04-03,92.87,0.24,0.056
2013-04-04,96.37,0.22,0.058
2013-04-05,97.16,0.24,0.082
2013-04-08,98.89,0.24,0.094
2013-04-09,99.0,0.24,0.108
2013-04-10,99.51,0.24,0.123
2013-04-11,99.55,0.24,0.119
2013-04-12,98.73,0.22,0.129
2013-04-15,97.96,0.22,0.13
2013-04-16,97.74,0.24,0.13
2013-04-17,97.6,0.24,0.13
2013-04-18,98.22,0.24,0.13
2013-04-19,99.25,0.24,0.125
2013-04-22,99.29,0.24,0.125
2013-04-23,99.35,0.23,0.12
2013-04-24,99.38,0.23,0.12
2013-04-25,99.49,0.23,0.123
2013-04-26,97.68,0.22,0.124
2013-04-30,97.41,0.22,0.122
2013-05-01,97.35,0.2,0.115
2013-05-02,98.03,0.2,0.111
2013-05-07,99.08,0.22,0.112
2013-05-08,98.82,0.22,0.113
2013-05-09,99.31,0.22,0.113
2013-05-10,101.8,0.26,0.113
2013-05-13,101.75,0.24,0.125
2013-05-14,102.04,0.26,0.135
2013-05-15,102.44,0.26,0.135
2013-05-16,101.96,0.23,0.13
2013-05-17,102.98,0.26,0.13
2013-05-20,102.46,0.26,0.131
2013-05-21,102.54,0.26,0.131
2013-05-22,103.5,0.26,0.125
2013-05-23,101.43,0.26,0.12
2013-05-24,101.18,0.26,0.125
2013-05-28,102.35,0.29,0.131
2013-05-29,100.91,0.3,0.142
2013-05-30,100.93,0.31,0.143
2013-05-31,100.96,0.3,0.139
2013-06-03,99.57,0.3,0.129
2013-06-04,100.14,0.32,0.124
2013-06-05,99.29,0.3,0.119
2013-06-06,98.36,0.3,0.119
2013-06-07,97.37,0.32,0.12
2013-06-10,99.13,0.32,0.125
2013-06-11,96.85,0.34,0.125
2013-06-12,95.68,0.34,0.125
2013-06-13,94.22,0.32,0.13
2013-06-14,94.59,0.29,0.13
2013-06-17,94.77,0.27,0.13
2013-06-18,95.59,0.27,0.13
2013-06-19,95.0,0.31,0.13
2013-06-20,98.08,0.33,0.129
2013-06-21,97.48,0.38,0.134
2013-06-24,97.56,0.42,0.134
2013-06-25,97.75,0.43,0.134
2013-06-26,97.43,0.39,0.139
2013-06-27,98.52,0.36,0.142
2013-06-28,99.34,0.36,0.137
2013-07-01,99.73,0.34,0.138
2013-07-02,100.4,0.34,0.138
2013-07-03,99.71,0.36,0.133
2013-07-05,100.91,0.4,0.133
2013-07-08,101.09,0.37,0.134
2013-07-09,101.07,0.37,0.129
2013-07-10,100.07,0.38,0.129
2013-07-11,98.74,0.34,0.125
2013-07-12,99.42,0.37,0.125
2013-07-16,99.29,0.34,0.13
2013-07-17,99.75,0.32,0.13
2013-07-18,100.62,0.32,0.13
2013-07-19,100.4,0.32,0.13
2013-07-22,99.44,0.32,0.13
2013-07-23,99.76,0.33,0.13
2013-07-24,100.17,0.34,0.13
2013-07-25,99.62,0.32,0.129
2013-07-26,98.14,0.31,0.129
2013-07-29,97.97,0.33,0.129
2013-07-30,98.06,0.33,0.119
2013-07-31,98.36,0.31,0.119
2013-08-01,99.23,0.35,0.119
2013-08-02,98.76,0.3,0.119
2013-08-05,98.59,0.32,0.114
2013-08-06,97.62,0.32,0.114
2013-08-07,96.59,0.32,0.109
2013-08-08,95.89,0.3,0.109
2013-08-09,96.27,0.32,0.109
2013-08-12,96.57,0.32,0.11
2013-08-13,98.19,0.34,0.11
2013-08-14,98.06,0.34,0.11
2013-08-15,97.83,0.36,0.11
2013-08-16,97.57,0.36,0.11
2013-08-19,97.97,0.36,0.11
2013-08-20,97.13,0.36,0.11
2013-08-21,97.67,0.38,0.11
2013-08-22,98.61,0.42,0.111
2013-08-23,98.49,0.4,0.111
2013-08-27,97.19,0.38,0.111
2013-08-28,97.68,0.4,0.111
2013-08-29,98.44,0.39,0.114
2013-08-30,98.13,0.39,0.115
2013-09-03,99.8,0.43,0.116
2013-09-04,99.54,0.46,0.116
2013-09-05,100.04,0.52,0.117
2013-09-06,98.92,0.46,0.117
2013-09-09,99.58,0.45,0.118
2013-09-10,100.43,0.5,0.118
2013-09-11,99.98,0.47,0.119
2013-09-12,99.11,0.45,0.119
2013-09-13,99.34,0.45,0.119
2013-09-17,99.34,0.39,0.115
2013-09-18,98.93,0.34,0.115
2013-09-19,99.48,0.34,0.11
2013-09-20,99.61,0.34,0.1
2013-09-24,98.67,0.35,0.096
2013-09-25,98.69,0.36,0.101
2013-09-26,98.96,0.34,0.101
2013-09-27,98.25,0.34,0.1
2013-09-30,98.12,0.33,0.107
2013-10-01,98.1,0.33,0.108
2013-10-02,97.27,0.31,0.1
2013-10-03,97.3,0.33,0.097
2013-10-04,97.13,0.33,0.097
2013-10-07,97.04,0.37,0.096
2013-10-08,96.95,0.4,0.096
2013-10-09,97.19,0.37,0.096
2013-10-10,98.08,0.35,0.091
2013-10-11,98.3,0.35,0.091
2013-10-15,98.59,0.37,0.095
2013-10-16,98.87,0.34,0.095
2013-10-17,97.77,0.33,0.1
2013-10-18,97.76,0.33,0.1
2013-10-21,98.14,0.33,0.1
2013-10-22,98.14,0.31,0.101
2013-10-23,97.29,0.31,0.101
2013-10-24,97.37,0.33,0.101
2013-10-25,97.34,0.32,0.102
2013-10-28,97.71,0.32,0.102
2013-10-29,98.09,0.31,0.098
2013-10-30,98.15,0.33,0.097
2013-10-31,98.11,0.31,0.097
2013-11-01,98.77,0.33,0.097
2013-11-05,98.54,0.32,0.096
2013-11-06,98.65,0.3,0.096
2013-11-07,99.04,0.29,0.091
2013-11-08,99.08,0.32,0.091
2013-11-12,99.55,0.34,0.09
2013-11-13,99.41,0.32,0.09
2013-11-14,99.94,0.29,0.095
2013-11-15,100.29,0.31,0.095
2013-11-18,100.03,0.31,0.095
2013-11-19,100.2,0.29,0.095
2013-11-20,99.92,0.28,0.095
2013-11-21,101.04,0.29,0.095
2013-11-22,101.25,0.31,0.095
2013-11-25,101.7,0.3,0.095
2013-11-26,101.4,0.29,0.095
2013-11-27,102.11,0.28,0.096
2013-11-29,102.36,0.28,0.083
2013-12-02,102.97,0.3,0.082
2013-12-03,102.45,0.28,0.082
2013-12-04,102.66,0.3,0.082
2013-12-05,102.06,0.3,0.082
2013-12-06,102.7,0.3,0.086
2013-12-09,103.11,0.3,0.086
2013-12-10,102.88,0.3,0.086
2013-12-11,102.46,0.31,0.091
2013-12-12,103.01,0.34,0.09
2013-12-13,103.14,0.34,0.095
2013-12-16,103.01,0.34,0.095
2013-12-17,102.71,0.34,0.095
2013-12-18,103.21,0.32,0.1
2013-12-19,104.23,0.35,0.1
2013-12-20,104.09,0.37,0.1
2013-12-24,104.29,0.38,0.1
2013-12-27,104.97,0.4,0.098
2013-12-30,105.03,0.39,0.098
2014-01-06,104.53,0.4,0.091
2014-01-07,104.66,0.4,0.091
2014-01-08,104.83,0.43,0.091
2014-01-09,104.79,0.44,0.091
2014-01-10,104.15,0.39,0.091
2014-01-14,103.6,0.39,0.09
2014-01-15,104.47,0.41,0.09
2014-01-16,104.24,0.41,0.09
2014-01-17,104.27,0.4,0.09
2014-01-21,104.29,0.4,0.091
2014-01-22,104.25,0.44,0.091
2014-01-23,103.66,0.39,0.091
2014-01-24,102.36,0.37,0.091
2014-01-27,102.44,0.37,0.091
2014-01-28,102.79,0.38,0.091
2014-01-29,102.25,0.36,0.091
2014-01-30,102.72,0.36,0.088
2014-01-31,101.99,0.34,0.085
2014-02-03,101.25,0.3,0.082
2014-02-04,101.4,0.31,0.082
2014-02-05,101.19,0.32,0.082
2014-02-06,101.86,0.33,0.081
2014-02-07,102.22,0.3,0.076
2014-02-10,102.02,0.32,0.071
2014-02-12,102.54,0.35,0.07
2014-02-13,102.16,0.32,0.07
2014-02-14,101.87,0.32,0.075
2014-02-18,102.36,0.31,0.075
2014-02-19,102.21,0.33,0.085
2014-02-20,102.31,0.34,0.08
2014-02-21,102.67,0.33,0.08
2014-02-24,102.45,0.35,0.08
2014-02-25,102.17,0.34,0.08
2014-02-26,102.28,0.33,0.08
2014-02-27,102.09,0.33,0.073
2014-02-28,102.06,0.33,0.073
2014-03-03,101.43,0.32,0.072
2014-03-04,102.13,0.33,0.072
2014-03-05,102.33,0.33,0.072
2014-03-06,103.08,0.37,0.072
2014-03-07,103.32,0.38,0.072
2014-03-10,103.23,0.37,0.071
2014-03-11,103.19,0.37,0.071
2014-03-12,102.74,0.37,0.076
2014-03-13,102.12,0.34,0.081
2014-03-14,101.46,0.36,0.08
2014-03-17,101.63,0.38,0.08
2014-03-18,101.36,0.36,0.08
2014-03-19,101.55,0.47,0.075
2014-03-20,102.4,0.45,0.075
2014-03-24,102.23,0.47,0.074
2014-03-25,102.32,0.47,0.074
2014-03-26,102.31,0.45,0.079
2014-03-27,102.13,0.45,0.08
2014-03-28,102.93,0.45,0.088
2014-03-31,102.98,0.44,0.087
2014-04-01,103.57,0.44,0.082
2014-04-02,103.72,0.47,0.082
2014-04-03,103.89,0.46,0.082
2014-04-04,103.58,0.43,0.082
2014-04-07,103.13,0.41,0.081
2014-04-08,102.11,0.4,0.081
2014-04-09,101.85,0.37,0.081
2014-04-10,101.52,0.37,0.081
2014-04-11,101.63,0.37,0.081
2014-04-14,101.85,0.37,0.09
2014-04-15,101.65,0.39,0.09
2014-04-16,102.27,0.39,0.09
2014-04-17,102.26,0.43,0.09
2014-04-22,102.6,0.45,0.09
2014-04-23,102.38,0.43,0.09
2014-04-24,102.24,0.43,0.089
2014-04-25,102.03,0.43,0.088
2014-04-28,102.59,0.44,0.088
2014-04-30,102.15,0.42,0.088
2014-05-01,102.27,0.41,0.085
2014-05-02,102.26,0.42,0.085
2014-05-07,101.7,0.41,0.085
2014-05-08,101.6,0.4,0.085
2014-05-09,101.71,0.4,0.081
2014-05-12,102.11,0.41,0.081
2014-05-13,102.23,0.39,0.08
2014-05-14,101.8,0.39,0.085
2014-05-15,101.57,0.38,0.085
2014-05-16,101.46,0.38,0.085
2014-05-19,101.17,0.36,0.085
2014-05-20,101.35,0.35,0.085
2014-05-21,101.49,0.37,0.085
2014-05-22,101.67,0.37,0.085
2014-05-23,101.82,0.37,0.085
2014-05-27,102.07,0.39,0.085
2014-05-28,101.76,0.37,0.091
2014-05-29,101.54,0.37,0.088
2014-05-30,101.73,0.37,0.088
2014-06-02,102.17,0.39,0.087
2014-06-03,102.43,0.41,0.087
2014-06-04,102.64,0.41,0.087
2014-06-05,102.46,0.4,0.087
2014-06-06,102.56,0.41,0.086
2014-06-09,102.56,0.43,0.086
2014-06-10,102.41,0.45,0.086
2014-06-11,101.91,0.44,0.081
2014-06-12,101.81,0.42,0.081
2014-06-13,102.08,0.45,0.081
2014-06-16,101.89,0.49,0.085
2014-06-17,102.17,0.51,0.085
2014-06-18,102.14,0.48,0.085
2014-06-19,101.81,0.48,0.085
2014-06-20,102.15,0.5,0.085
2014-06-23,101.89,0.48,0.084
2014-06-24,102.14,0.49,0.084
2014-06-25,101.81,0.48,0.084
2014-06-26,101.55,0.46,0.083
2014-06-27,101.37,0.45,0.075
2014-06-30,101.3,0.47,0.073
2014-07-01,101.53,0.47,0.067
2014-07-02,101.76,0.49,0.072
2014-07-03,102.19,0.52,0.072
2014-07-07,101.85,0.52,0.071
2014-07-08,101.55,0.51,0.065
2014-07-09,101.69,0.51,0.061
2014-07-10,101.29,0.46,0.061
2014-07-11,101.3,0.48,0.061
2014-07-14,101.57,0.48,0.06
2014-07-15,101.7,0.49,0.065
2014-07-16,101.67,0.5,0.065
2014-07-17,101.55,0.47,0.065
2014-07-18,101.39,0.51,0.065
2014-07-22,101.5,0.49,0.07
2014-07-23,101.52,0.5,0.07
2014-07-24,101.77,0.53,0.07
2014-07-25,101.82,0.53,0.07
2014-07-28,101.78,0.54,0.075
2014-07-29,102.14,0.54,0.068
2014-07-30,102.8,0.56,0.068
2014-07-31,102.83,0.53,0.067
2014-08-01,102.47,0.47,0.067
2014-08-04,102.45,0.47,0.067
2014-08-05,102.84,0.47,0.067
2014-08-06,102.37,0.48,0.066
2014-08-07,102.18,0.44,0.066
2014-08-08,101.84,0.45,0.066
2014-08-11,102.11,0.47,0.066
2014-08-12,102.19,0.45,0.066
2014-08-13,102.37,0.43,0.065
2014-08-14,102.45,0.42,0.065
2014-08-15,102.36,0.42,0.07
2014-08-18,102.55,0.44,0.07
2014-08-19,102.82,0.46,0.07
2014-08-20,103.32,0.49,0.075
2014-08-21,103.79,0.49,0.075
2014-08-22,104.1,0.53,0.081
2014-08-26,104.03,0.52,0.081
2014-08-27,103.93,0.51,0.081
2014-08-28,103.75,0.5,0.073
2014-08-29,103.88,0.48,0.073
2014-09-02,105.14,0.53,0.072
2014-09-03,104.93,0.52,0.077
2014-09-04,105.12,0.54,0.077
2014-09-05,104.89,0.52,0.076
2014-09-08,105.39,0.54,0.072
2014-09-09,106.23,0.56,0.071
