totexp,food,hhincomepc
2480.75,1347.083374,18498
3837.583252,1129.416626,18000
2465.871826,1237.4552,3272.727273
3750.583252,2469.583252,11060
3100.25,1283,6300
3185.333252,1476.166626,6786
6591.25,2845.75,12422.22222
3176.333252,2153,10666.66667
3850.666748,2620.333252,4320
4126.833496,1955.333374,5800
3786.5,2450.666748,6016.194688
2895.416748,1592.5,16280
6201.333496,2649.666748,3741.818182
4050.666748,1870.25,3582.222222
3849.583252,1801.5,4308.75
3127.5,1912,23683.33333
3294,1580.25,2133.333333
3626.5,2382.166748,2093.333333
2702,1777,7498
7146.166504,2132,145166.6667
6031.254395,2540.671143,257.1428571
9734.922852,2488.256348,2598.222222
140.4166718,0,5550
4080.058105,2066.474609,1182.994413
1834.166626,503,23225
3462.662354,1682.99585,6174.545455
18598.5,961.666687,2720
2448.416748,1292.5,4640
2242.00708,1039.840454,3248.571429
7843,2283.666748,5733.333333
3337.811035,1640.811157,2583.755504
1681.333374,615.833313,19537.14286
11217.16699,2611.500488,6162.857143
2070.083252,957.666687,5240
648.666687,0,8603.333333
3952.75,2276.25,11177.14286
2105,885.5,10938
4665.166504,1478.916626,10807.2
2984.416748,1335.666626,2400
1962.061523,1359.561523,7492
6424.333496,3727.166748,121511.1111
2641.666748,588.333313,12720
3765,1865,3451.5
3712.333252,1058.666626,6763.636364
3796.666748,2168.333252,1946.666667
4741.666504,2104.166748,5170
5876.166504,4790,3300
3636.833252,2155.5,1328.571429
3722.75,1806.666626,3350
7799.583496,2729.833252,5105.333333
4739.083496,1246.083374,1050
3636,1661.5,3585.142857
4370.219238,2211.469238,25878
3600.833252,1502,12018
5590,1298.333374,9910.666667
4278.833496,2184.916748,10093.33333
2588.166748,1051.166626,15600
2300.5,1056.833374,9423.333333
6540.166504,1546.333374,23325.82459
3164.583252,1290.416626,8580
3189.916748,1229.916626,3360
9774.158203,2365.583252,18776.37913
1409.833374,556.166687,10700
1966,1173.166748,5040
3961.5,2079.5,12784
6546.750977,3389.750977,12533.33333
5273.302734,3004.302734,17828.57143
4113.166504,2253.666748,4280
3889.666748,2571,11228
4402.833496,2576.666748,3085.714286
5045.333496,2390,6253.328772
4592.969238,2585.969482,7030
9474.583008,2642.25,4060
2213.666748,725,8595
6237.583496,3484.75,7020
3896.333252,1215,9205.714286
5249.666504,3296,9300
5275.969238,2317.302734,4700
5921.833496,3201,16533.33333
6255.58252,3081.08252,3870
5531.415039,2846.415039,15712.90509
4181.916504,1827,41300
79963.83594,3949,178800
8815.416992,7000,99850
5871.230957,2540.147705,4081.4
5131.416504,2475,27144
3218.916748,1739,10774.07883
4210,2960.833252,11816.66667
5366.916504,3049.5,8400
4725.5,3288,2355.555556
2764.333252,736,4430.769231
4021.878662,2625.29541,2812.5
4230.083496,1804.666626,21000
3521,2116,5018.181818
3037.916748,1686,2100
3753.916748,2105,2340
891.666687,271,1920
3401.75,1599,5734.444444
2289.833252,1075,4666.666667
2375.5,1279.75,18380
8061.833496,1398.833374,461.5384615
2697,1104,2057.142857
1823.666626,723,9266.666667
3054.083252,973.666687,3685.714286
3915.916748,1543.666626,1884
3882.666748,615.333313,22100
5856.75,2483,1753.846154
8425.333008,2187.166748,10111.2
1317.25,419.9166565,2700
4284,2387,600
2727.666748,1056,5714.285714
1956.583374,934,7885.714286
6050.16748,2713.834473,24336.36364
7881.089355,2603.255859,7107.571429
2890.100586,1462.767334,5288.333333
2324.166748,975.666687,14542.85714
2941.666748,917.333313,3728.571429
10037.01367,3262.847168,7320
2659.138428,1642.305054,16413.33333
1638,563.333313,4285.714286
2167.333252,971.916687,5520
3379.083252,1061.916626,4800
2651.666748,929.166687,5538.125
775.6791382,385.6791687,900
4027.341064,630.6744995,5654
1789.333374,689,3654.857143
2552.258301,1232.091675,1628.571429
2418.25,661.5,5480
16508.43555,4096.186035,9955.555556
4824.245605,2416.99585,6290.909091
1329.821777,0,27825
10979.54492,3211.544678,21188.57143
7394.817383,2732.317383,19363.33333
6836,1371.5,10458.90909
8341.458984,2338.708984,19760
10753.99805,2298.247803,24066.66667
6579.258301,1665.508545,13740
9179.586914,1584.670654,19371.66667
3875.924561,1422.924683,1088.888889
8538.180664,5226.180664,5400
3171.543213,1852.876587,3214
14895.93262,2319.015869,10560
3877.666748,1649.666626,19968
5822.416504,1694.083374,4455
3822.166748,1587.5,6147.090909
15117.5,4462,7140
2685,1293.833374,5580.162912
3499.666748,1685,5931.428571
12434.51074,3998.177734,4200
6221.083496,3143,1408
7034.166504,1693,6000
3195.666748,925.333313,5100
2220.166748,1178.666626,2250
6372.5,2409,3250
14458.08301,2539.166748,19344
4336.916504,2108.666748,7892
3521.666748,1486.666626,14700
5194,1054,94.73684211
3379.5,1685.75,3083.987548
4115.833496,1654.083374,800.4
1786.666626,1026.666748,3160
5030.166504,2096.666748,5600
5979.25,1872.166626,48
3046.666748,1443,450
3458.053955,2357.720703,1710
2447.916748,999.333313,300
2962.501709,2092.168457,7586.666667
1973,1099.333374,3840
6384.387207,4179.053711,2778.571429
2108.406494,923.6564941,11160
2831.916748,1607.083374,18700
3562.5,817.666687,5662.5
4145.5,927.333313,3771.428571
10928.28223,3822.449219,8225
4306.416504,2025,2314.285714
7165.333496,3159.833252,4268.571429
3266.666748,1404,4459.2
6572.372559,5650.539551,2955
4472.333496,3506.5,2744
12080.58301,6554.5,13442.75862
4679.44873,3520.031982,2130
8039.067383,6605.733887,8436
11083.56641,3264.816406,5160
3012.166748,1749.5,2250
12811.25,3412.5,10653.33333
7772.934082,6302.100586,2542.857143
2514.511475,1634.511475,1697.142857
3890.5,3028.666748,3500
3854.666748,3183,1986.666667
2937.166748,1708,49793.3543
2399.75,1419,6105
6186,1792,7960.782462
2360.916748,1744,2485.714286
3947.5,2390.5,13592
3483.833252,1273.833374,5140
1697.916626,637,10694
5441.666504,2603.333252,140857.5
4657.333496,2881,2563.636364
5929.25,3007.333252,1080
4446.25,2711.25,5397.5
2615.166748,1397.666626,2485.714286
4066.166748,2612,3426.716631
9076.538086,1640.371826,1500
9957.005859,6041.005371,6735
3590.583252,2422.666748,4545.714286
2129.429443,1385.262939,1837.905175
3344.3479,1728.8479,900
1032.193848,603.8604736,5565
1284.595337,673.666687,3044.903182
2109,440.3333435,824.375
2729.549561,815.0257568,3041.860741
6290.75,1937.833374,37571.2
2117,541.666687,3525
1731.713379,1225.880005,5750
1662.75,542.583313,5038
2178.890381,924.8903198,360
2013.5,871,2600
4915.194336,2732.718018,565.068518
3667.639404,2283.305908,112.5
1728.083374,497.75,84.70588235
1338.916626,481.25,1335
2867.933838,936.2670288,7435.992088
1911.666626,1331,3695.719247
1756.572876,987.40625,746.0172329
3727.5,1169.833374,2280.463233
3307.595215,2194.166748,193.7377776
2235.25,753.75,806.5950214
1861.667847,1274.001099,6422.348607
1564.804077,980.6373901,580.443228
1495.5,704.166687,1771.2
964.5,361.1666565,1217.815682
3345.483887,3064.150635,872.1242094
1787.710938,862.2109375,2395.823228
420.75,249.9166718,983.5142857
6406.107422,2241.77417,1377.539315
1294.416626,924.416687,60
1663.333374,1215.666626,2677.950369
29588.33398,28521.66602,4317.65224
1756.5,1153.833374,1703.09989
1228.182251,703.432312,257.1428571
2889.25,1590.5,3627.453052
1989.5,1016.833313,6285
2917.333252,1101.5,370.9365582
2913.833252,2418.833252,4344
2527.166748,384.6666565,350.2911788
2421.083252,1900.75,2826.666667
3369.25,1738.25,1680
3814.25,3177.916748,2426.000927
1687.666626,825.666687,1680
1107.916626,645,323.3074175
2230.928711,1470,421.1143714
2547.833252,1191.333374,407.5
3742.769775,2970.769775,150
4569.166504,1624.166626,2093.220837
1733.833374,1134.666626,951.3213539
4310.75,3618.25,813.3020586
1323.5,882,764.7004945
5131.027344,1956.027466,672.2222222
1881.929932,1019.429993,916.4501854
3159.416748,1976.5,163.6363636
2038.166626,844,215.8515557
2069.583252,999.583313,1306.666667
2550.333252,1550,800
699.5,517,4980
2488.833252,1513,3720
3139.75,1625,5061
2452.408203,1673.241577,3114.285714
3139.760254,2546.427002,2780
12332.74023,1517.73999,442.2750698
9656.75,5780,480
3125,1795,46580
9919.5,6696.666504,3335.666667
9304.5,5912.5,51968.57143
10772,5715,13450
3821,2644,10060
5013.333496,3620,2533.333333
9728.75,5290,45144
4224.416504,1785,3993
4994.583496,2040,10058.33333
5703.333496,2185,6000
5524.25,2350.916748,3240
2649.916748,2013.333374,28475
4241.666504,2455,3309.230769
5759.166504,4590,800
4138.416504,3006.25,4800
13307.25,4704.333496,5440.285714
3000.833252,1510,2022.564103
8843.75,3376.666748,11080.61538
2700.300293,1631.967041,4050.592245
4046.166748,1329.5,9090.240223
4998.333496,2935,1127.75316
26307.16602,2172.5,413.7037037
8138.110352,3354.443604,14490.13346
11462.3252,2100.408936,40100
15892.1709,6516.087891,19613.33333
26934.25,1372.333374,33250
7043.661133,4583.744629,8437.5
7082.666504,3594.333252,8695.995522
63295.41797,5438.666504,11508.14815
27779.38672,13462.96973,39593.75
41792.02344,6394.272949,7252.631579
