"wage","age","educ","exper","union","female","married","urban"
6.01875019073486,34,1,26,1,0,0,1
7.46875,39,4,28,1,1,0,1
6.67500019073486,58,6,45,0,0,1,1
4.16249990463257,27,10,10,1,1,1,1
6.94999980926514,26,7,12,0,0,1,1
6.91249990463257,22,10,5,1,0,0,1
5.91666650772095,45,6,32,0,1,1,1
3.15740752220154,24,8,9,0,0,0,1
8.66250038146973,52,8,37,0,1,0,1
8.13125038146973,40,3,30,1,1,0,1
8.09375,38,3,28,1,1,0,1
0.75,51,2,42,0,0,0,1
7.2619047164917,36,5,24,1,1,0,1
10.0874996185303,33,7,19,1,0,0,1
4.28749990463257,29,12,10,0,1,1,1
5.59999990463257,47,8,32,0,1,0,1
6.32499980926514,33,4,22,1,1,0,1
4.36250019073486,33,3,23,0,0,0,1
3.70000004768372,27,6,14,0,0,0,1
7.74375009536743,42,6,29,1,1,0,1
4.24375009536743,35,10,18,1,1,0,1
4.1875,24,9,8,0,0,0,1
8.36874961853027,21,9,5,0,1,0,1
7.99375009536743,33,8,18,0,1,0,1
7.36875009536743,45,7,31,1,1,1,1
7.36875009536743,47,7,33,1,0,1,1
8.35000038146973,24,10,7,0,1,0,1
7.16249990463257,38,10,21,0,0,1,1
7.3511905670166,25,6,12,1,0,0,1
3.91249990463257,50,5,38,0,0,1,1
7.84375,21,10,4,1,0,0,1
8.34375,21,10,4,0,0,0,1
7.46875,23,10,6,1,1,0,1
8.33333301544189,42,6,29,0,0,1,1
7.3125,31,4,20,1,1,1,1
0.78125,36,9,20,0,1,1,1
2.03333330154419,23,8,8,0,1,0,1
5.55000019073486,27,6,14,1,1,0,1
6.1904764175415,31,6,18,1,1,0,1
5.80357122421265,32,9,16,1,1,0,1
5.15243911743164,30,10,13,0,1,0,1
7.5,22,5,10,0,0,0,1
38.5687484741211,39,8,24,1,0,1,1
7.94642877578735,55,6,42,1,0,1,1
7.7619047164917,29,5,17,1,1,1,1
5.03804349899292,40,5,28,1,0,1,1
5.33333349227905,36,8,21,1,0,1,1
5.1607141494751,31,6,18,0,1,0,1
5.44374990463257,29,6,16,1,0,1,1
6.0054349899292,35,5,23,1,0,1,1
9.19444465637207,33,7,19,1,0,1,1
2.77083325386047,30,10,13,0,0,1,1
5.98214292526245,34,2,25,1,0,1,1
6.95454549789429,21,5,9,1,0,0,1
7.41666650772095,50,8,35,0,1,0,1
7.41666650772095,20,10,3,0,0,0,1
10.7329549789429,32,6,19,1,0,1,1
7.94642877578735,34,8,19,1,0,1,1
9.02976226806641,43,7,29,1,0,1,1
6.74375009536743,26,5,14,1,1,0,1
7.8154764175415,42,5,30,1,1,1,1
8.125,22,10,5,1,0,1,1
12.5,21,10,4,1,1,1,1
4.33333349227905,20,7,6,1,0,0,1
6.32142877578735,38,4,27,1,1,0,1
5.28125,28,5,16,1,0,0,1
12.2670450210571,52,1,44,0,0,1,1
6.23124980926514,27,5,15,1,1,0,1
8.14375019073486,25,5,13,0,0,0,1
6.36904764175415,46,3,36,1,0,1,1
4.93125009536743,22,3,12,1,0,1,1
9.89583301544189,40,1,32,0,0,1,1
7.25,23,5,11,1,0,0,1
3.88333344459534,20,7,6,1,0,0,1
6.93125009536743,21,7,7,1,1,0,1
7.94642877578735,36,8,21,1,0,1,1
3.875,35,6,22,1,1,1,1
5.41874980926514,36,6,23,0,1,0,1
7.53749990463257,29,6,16,1,1,0,1
6.1369047164917,21,8,6,1,1,0,1
6.32142877578735,59,6,46,1,1,0,1
7.41666650772095,45,6,32,0,0,1,1
3.44444441795349,24,9,8,1,1,0,1
3.44444441795349,22,9,6,1,0,0,1
3.875,19,7,5,1,1,0,1
3.25,44,4,33,0,0,1,1
7.20625019073486,41,1,33,1,1,1,1
7.22023820877075,27,10,10,1,0,0,1
5.41874980926514,26,7,12,0,0,1,1
5.38749980926514,25,7,11,1,1,1,1
8.34375,60,6,47,0,0,1,1
3.69047617912292,55,2,46,1,1,1,1
7.94642877578735,23,10,6,1,0,0,1
3.875,21,5,9,0,0,0,1
4.0238094329834,30,6,17,0,1,0,1
5.25,25,6,12,1,0,0,1
7.24444437026978,54,1,46,0,0,1,1
3.875,48,5,36,1,1,0,1
6.60624980926514,19,10,2,0,0,0,1
4.71195650100708,34,5,22,1,1,0,1
4.71195650100708,34,7,20,1,0,0,1
3.875,19,6,6,1,0,0,1
4.375,24,6,11,1,1,0,1
7.46875,26,0,19,0,0,0,1
5.05555534362793,17,6,4,1,1,0,1
6.32142877578735,20,9,4,1,0,0,1
8.25,37,5,25,1,0,1,1
5.27222204208374,37,0,30,1,0,1,1
7.94642877578735,27,5,15,1,1,0,1
6.32142877578735,30,7,16,0,0,0,1
6.32142877578735,28,7,14,0,1,0,1
2.60389614105225,50,1,42,0,0,1,0
1.66666662693024,47,2,38,0,1,1,0
0.944444417953491,20,6,7,0,1,0,0
3.32575750350952,36,0,29,0,0,1,0
2.82407402992249,33,1,25,0,1,1,0
2.19696974754333,41,1,33,0,0,0,0
2.91666674613953,44,1,36,0,0,1,0
1.7348484992981,28,2,19,0,0,1,0
2.67241382598877,33,4,22,0,1,1,0
2.08181810379028,19,3,9,0,0,0,0
2.46212124824524,27,5,15,0,0,0,0
3.61111116409302,38,1,30,0,1,0,0
4.625,31,5,19,0,1,0,0
3.61111116409302,17,8,2,0,0,0,0
4.625,20,10,3,0,1,0,0
2.08333325386047,54,1,46,0,0,0,0
5.22727251052856,38,6,25,0,0,0,0
2.40555548667908,19,5,7,0,1,0,0
3.07291674613953,22,4,11,0,0,0,0
0.791666686534882,19,2,10,0,0,0,0
3.07291674613953,24,6,11,0,0,0,0
3.07291674613953,24,2,15,0,0,1,0
3.07291674613953,20,1,12,0,0,0,0
3.07291674613953,22,5,10,0,0,0,0
3.07291674613953,34,6,21,0,0,0,0
3.07291674613953,35,3,25,0,0,1,0
3.07291674613953,53,4,42,0,0,0,0
1.56666672229767,40,0,33,0,0,0,0
1.625,33,2,24,0,1,0,0
1.68333327770233,40,1,32,0,0,1,0
1.56666672229767,35,4,24,0,0,1,0
1.56666672229767,31,4,20,0,0,1,0
2.29166674613953,27,7,13,0,0,1,0
0.995833337306976,60,0,53,0,0,0,0
1.85833334922791,42,1,34,0,0,1,0
1.57142853736877,40,1,32,0,0,0,0
1.21875,31,2,22,0,1,0,0
2.69444441795349,23,0,16,0,0,0,0
2.55555558204651,27,0,20,0,0,0,0
2.55555558204651,24,0,17,0,0,0,0
2.55555558204651,23,0,16,0,0,0,0
2.55555558204651,35,4,24,0,0,0,0
3.25,28,4,17,0,0,0,0
1.67142856121063,49,0,42,0,0,1,0
1.67142856121063,58,0,51,0,0,0,0
1.67142856121063,39,1,31,0,0,0,0
0.893750011920929,41,2,32,0,1,0,0
1.08214282989502,26,2,17,0,0,0,0
1.15357148647308,20,1,12,0,0,0,0
3.25,24,1,16,0,0,0,0
3.38888883590698,29,2,20,0,0,0,0
3.38888883590698,55,0,48,0,0,0,0
3.86249995231628,44,0,37,0,0,1,0
1.03333330154419,43,0,36,0,1,1,0
4.48333311080933,21,5,9,0,1,0,0
3.86249995231628,17,6,4,0,0,0,0
4.48333311080933,17,3,7,0,1,0,0
3.86249995231628,32,0,25,0,0,1,0
3.86249995231628,40,0,33,0,0,1,0
4.375,41,6,28,0,0,1,0
3.36249995231628,39,3,29,0,1,1,0
6.72499990463257,48,0,41,0,1,1,0
4.375,28,0,21,0,0,0,0
4.375,57,0,50,0,0,1,0
3.44444441795349,22,1,14,0,0,0,0
4.53749990463257,34,0,27,0,0,1,0
4.53749990463257,33,1,25,0,0,1,0
6.72499990463257,33,4,22,0,1,1,0
4.53749990463257,30,2,21,0,0,1,0
6.72499990463257,22,3,12,0,1,1,0
4.53749990463257,24,6,11,0,0,0,0
4.53749990463257,41,0,34,0,0,1,0
3.875,50,0,43,0,0,0,0
3.875,53,0,46,0,0,1,0
3.875,50,0,43,0,0,1,0
6.72499990463257,50,0,43,0,1,1,0
3.875,35,0,28,0,0,1,0
6.72499990463257,34,0,27,0,1,1,0
3.875,36,0,29,0,0,0,0
3.875,31,0,24,0,0,0,0
1.92499995231628,53,0,46,0,1,0,0
2.55681824684143,58,6,45,0,1,1,1
2.10625004768372,35,3,25,1,1,0,1
4.53749990463257,30,6,17,0,1,1,1
2.14285707473755,18,2,9,0,1,0,1
3.875,41,5,29,0,0,0,1
4.53749990463257,31,6,18,0,1,0,1
3.125,30,7,16,0,1,0,1
2.28888893127441,26,5,14,0,1,0,1
8.66250038146973,28,5,16,0,0,0,1
3.44444441795349,39,8,24,0,1,0,1
1.49444448947906,37,3,27,0,1,0,1
0.892857134342194,33,6,20,0,1,0,1
6.25,38,4,27,1,0,1,1
4.53749990463257,29,6,16,0,0,0,1
3.61111116409302,18,4,7,0,0,0,1
1.5625,24,8,9,0,1,1,1
1.9277777671814,24,10,7,0,0,0,1
8.42777824401855,36,4,25,0,0,0,1
2.4375,25,5,13,0,0,0,1
6.77083349227905,29,3,19,0,0,1,1
2.5,30,5,18,0,1,1,1
3.20624995231628,49,2,40,0,1,0,1
6.01666688919067,50,7,36,0,0,0,1
8.42777824401855,35,9,19,0,0,1,1
2.90740752220154,42,2,33,1,0,1,1
8.39375019073486,37,5,25,0,0,1,1
8.66250038146973,50,8,35,0,0,1,1
5.20833349227905,47,4,36,1,0,1,1
8.33333301544189,27,10,10,1,0,0,1
18.75,37,12,18,0,0,1,1
10.625,34,11,16,0,1,1,1
5,35,3,25,1,0,1,1
3.5,35,8,20,1,1,1,1
3.61111116409302,31,8,16,0,1,0,1
14.375,42,7,28,1,0,1,1
25,42,12,23,1,1,1,1
15.740740776062,36,12,17,1,1,0,1
8.13953495025635,37,12,18,1,1,0,1
6.66666650772095,45,4,34,1,0,1,1
3.61111116409302,22,1,14,1,0,0,1
3.12777781486511,18,2,9,1,0,0,1
7.8125,37,8,22,1,0,0,1
7.7380952835083,34,11,16,0,1,1,1
3.57142853736877,39,2,30,1,1,1,1
7.69999980926514,52,5,40,1,1,0,1
2.80208325386047,37,5,25,0,1,1,1
6.875,53,2,44,0,0,1,1
1,34,7,20,0,0,1,1
6.25,48,8,33,0,1,1,1
6.25,47,7,33,0,1,0,1
3.125,39,7,25,0,0,1,1
3.27777767181396,21,10,4,0,1,0,1
6.7734375,37,7,23,0,0,1,1
4.03333330154419,34,7,20,0,1,1,1
8.42777824401855,41,6,28,0,0,1,1
8.125,38,5,26,0,0,1,1
8.75,33,10,16,0,1,1,1
16.7437496185303,25,10,8,1,0,0,1
5.29444456100464,48,1,40,0,0,1,1
0.568181812763214,40,6,27,0,1,1,1
4.54545450210571,22,7,8,1,0,0,1
5,39,5,27,1,0,1,1
3.01136374473572,34,4,23,1,1,1,1
8.61931800842285,47,5,35,0,0,1,1
3.55681824684143,24,10,7,0,0,0,1
4.44444465637207,43,5,31,1,0,1,1
3.125,40,1,32,1,1,1,1
4.375,59,6,46,0,1,1,1
4.0625,34,7,20,0,1,0,1
3.44444441795349,27,8,12,0,0,0,1
3.29787230491638,31,5,19,0,0,0,1
3.29787230491638,22,4,11,0,0,0,1
17.5,22,13,2,0,1,0,1
13.75,28,10,11,0,0,1,1
3.34821438789368,22,10,5,1,0,0,1
6.5,46,6,33,0,0,1,1
0.8125,21,6,8,0,0,0,1
7.25531911849976,35,0,28,0,0,0,0
7.25531911849976,49,4,38,0,0,1,0
7.25531911849976,48,6,35,0,1,1,0
0.329787224531174,20,9,4,0,0,0,0
7.25531911849976,37,5,25,0,0,1,0
7.25531911849976,52,4,41,0,0,0,0
7.25531911849976,37,8,22,0,1,0,0
7.25531911849976,48,0,41,0,0,0,0
7.57777786254883,35,6,22,0,0,0,0
8.52499961853027,24,5,12,0,1,0,0
7.57777786254883,42,1,34,0,0,0,0
8.52499961853027,34,2,25,0,1,0,0
7.57777786254883,38,0,31,0,0,0,0
11.3666667938232,35,0,28,0,1,0,0
7.25531911849976,42,5,30,0,0,0,0
7.25531911849976,20,7,6,0,1,0,0
7.57777786254883,36,3,26,0,0,1,0
10.3333330154419,37,3,27,0,1,1,0
7.57777786254883,29,3,19,0,0,0,0
9.74285697937012,28,3,18,0,1,0,0
7.57777786254883,27,5,15,0,0,0,0
7.57777786254883,38,1,30,0,0,0,0
9.74285697937012,34,1,26,0,1,0,0
7.57777786254883,29,3,19,0,0,0,0
9.74285697937012,29,0,22,0,1,0,0
7.57777786254883,44,3,34,0,0,1,0
9.74285697937012,32,7,18,0,1,1,0
7.57777786254883,53,4,42,0,0,1,0
9.74285697937012,24,1,16,0,1,0,0
7.57777786254883,45,1,37,0,0,1,0
7.57777786254883,16,2,7,0,0,0,0
7.57777786254883,38,4,27,0,0,0,0
7.57777786254883,40,2,31,0,0,0,0
7.57777786254883,45,0,38,0,0,0,0
7.57777786254883,19,1,11,0,0,0,0
7.57777786254883,19,3,9,0,1,0,0
7.57777786254883,45,3,35,0,0,1,0
7.57777786254883,36,3,26,0,0,0,0
7.57777786254883,29,2,20,0,0,0,0
3.78125,41,2,32,0,0,1,0
2.44791674613953,35,7,21,1,0,1,0
3.22916674613953,42,1,34,1,0,1,0
1.40104162693024,26,6,13,1,0,0,0
1.40104162693024,20,5,8,1,0,0,0
3.22916674613953,45,2,36,0,0,1,0
3.22916674613953,40,0,33,1,0,1,0
6.953125,39,3,29,1,0,1,0
0.96875,32,5,20,1,0,1,0
3.22916674613953,33,5,21,1,0,1,0
3.22916674613953,39,4,28,1,0,1,0
3.78125,38,6,25,1,0,1,0
3.22916674613953,56,5,44,1,0,1,0
1.40104162693024,53,4,42,0,1,1,0
3.78125,51,0,44,1,0,1,0
3.22916674613953,56,6,43,0,0,1,0
3.22916674613953,39,4,28,1,0,1,0
1.40104162693024,35,4,24,1,1,1,0
1.40104162693024,16,5,4,0,1,0,0
3.22916674613953,32,0,25,1,0,1,0
3.22916674613953,33,2,24,0,0,1,0
1.40104162693024,29,4,18,1,0,0,0
3.22916674613953,46,8,31,1,0,1,0
3.22916674613953,34,3,24,1,0,1,0
3.78125,35,9,19,1,0,1,0
1.40104162693024,36,8,21,1,1,1,0
6.953125,53,5,41,1,0,1,0
1.40104162693024,19,1,11,1,0,0,0
1.40104162693024,21,1,13,1,0,0,0
3.22916674613953,40,5,28,0,0,1,0
6.953125,39,5,27,1,0,1,0
3.22916674613953,20,7,6,0,0,0,0
3.22916674613953,40,4,29,1,0,1,0
7.21875,51,3,41,1,0,1,0
3.22916674613953,39,5,27,0,1,1,0
3.22916674613953,39,4,28,1,0,1,0
1.40104162693024,32,6,19,0,1,1,0
7.21875,29,4,18,1,0,1,0
1.40104162693024,29,5,17,0,1,1,0
31.28125,30,3,20,1,0,1,0
3.22916674613953,45,1,37,0,0,1,0
1.40104162693024,20,5,8,1,1,0,0
1.35416662693024,54,0,47,0,1,0,0
2.03125,36,1,28,0,0,1,0
1.35416662693024,31,0,24,0,1,1,0
2.03125,46,0,39,0,0,0,0
2.484375,45,6,32,0,0,1,0
1.13020837306976,16,6,3,0,1,0,0
1.91666662693024,25,4,14,0,0,0,0
1.35416662693024,22,0,15,0,1,0,0
1.80729162693024,36,5,24,0,0,0,0
1.35416662693024,40,0,33,0,1,0,0
1.80729162693024,23,3,13,0,0,0,0
1.35416662693024,19,2,10,0,1,0,0
2.82291674613953,27,5,15,0,0,1,0
1.578125,25,2,16,0,1,1,0
2.03125,29,0,22,0,0,1,0
1.578125,29,2,20,0,1,1,0
1.80729162693024,22,3,12,0,0,0,0
1.35416662693024,19,2,10,0,1,0,0
1.80729162693024,23,3,13,0,0,0,0
2.14583325386047,34,1,26,0,0,1,0
2.82291674613953,48,1,40,0,0,1,0
1.625,45,0,38,0,1,1,0
1.46875,23,4,12,0,1,0,0
1.578125,27,3,17,0,1,0,0
1.35416662693024,19,1,11,0,0,0,0
1.69270837306976,17,5,5,0,0,0,0
2.14583325386047,49,6,36,0,0,1,0
1.625,44,3,34,0,1,1,0
1.35416662693024,22,6,9,0,1,0,0
1.35416662693024,16,6,3,0,0,0,0
2.484375,26,1,18,0,0,0,0
1.578125,27,2,18,0,1,0,0
1.5,32,4,21,0,0,1,0
3.86979174613953,40,1,32,0,0,1,0
1.70833337306976,39,0,32,0,1,1,0
1.94270837306976,21,9,5,0,1,0,0
1.26041662693024,18,5,6,0,0,0,0
7.5,54,1,46,0,0,1,0
2.20833325386047,35,3,25,0,0,1,0
2.20833325386047,33,7,19,0,1,1,0
8.30208301544189,35,5,23,0,0,1,0
2.171875,32,4,21,0,1,1,0
4.16666650772095,32,7,18,0,0,1,0
2.23958325386047,38,3,28,0,0,1,0
1.39583337306976,32,3,22,0,1,1,0
3.671875,36,2,27,0,1,0,0
4.11979150772095,30,6,17,0,0,0,0
3.671875,22,7,8,0,1,0,0
2.265625,34,7,20,0,1,0,0
2.15104174613953,23,9,7,0,1,0,0
1.25,51,0,44,0,1,0,0
2.72916674613953,32,6,19,0,0,0,0
1.39583337306976,26,2,17,0,1,0,0
3.69047617912292,37,6,24,0,1,0,0
3.69047617912292,21,10,4,0,1,0,0
3.69047617912292,53,5,41,0,0,1,0
3.69047617912292,30,5,18,0,0,0,0
3.69047617912292,29,5,17,0,0,0,0
3.69047617912292,27,5,15,0,0,0,0
3.69047617912292,26,8,11,0,0,0,0
4.32142877578735,19,6,6,0,0,0,0
3.69047617912292,48,4,37,0,0,1,0
3.69047617912292,25,5,13,0,1,0,0
3.69047617912292,25,6,12,0,1,0,0
3.69047617912292,24,4,13,0,1,1,0
7.94642877578735,29,9,13,0,0,1,0
3.69047617912292,37,8,22,0,0,1,0
3.69047617912292,33,7,19,0,1,1,0
3.69047617912292,34,5,22,0,0,1,0
3.69047617912292,32,0,25,0,1,1,0
3.69047617912292,29,7,15,0,0,1,0
3.69047617912292,27,5,15,0,1,1,0
3.69047617912292,44,4,33,0,1,0,0
3.69047617912292,37,7,23,0,1,0,0
4.32142877578735,32,9,16,0,1,0,0
4.32142877578735,30,9,14,0,1,0,0
3.69047617912292,21,8,6,0,0,0,0
3.69047617912292,19,5,7,0,0,0,0
8.34375,58,1,50,0,0,1,0
3.875,25,8,10,0,1,0,0
3.875,22,10,5,0,1,0,0
3.875,23,10,6,0,1,0,0
3.875,56,0,49,0,0,1,0
3.875,56,5,44,0,1,1,0
5.18571424484253,27,10,10,0,1,0,0
3.875,28,6,15,0,1,0,0
3.875,25,6,12,0,0,0,0
3.69047617912292,34,5,22,0,0,0,0
3.69047617912292,21,8,6,0,1,0,0
3.69047617912292,37,6,24,0,0,1,0
3.69047617912292,34,8,19,0,1,1,0
3.69047617912292,45,2,36,0,0,0,0
3.69047617912292,21,3,11,0,0,0,0
3.69047617912292,27,10,10,0,0,0,0
8.25,26,10,9,0,0,0,0
8.25,55,9,39,0,0,1,0
3.69047617912292,51,5,39,0,1,1,0
4.32142877578735,26,10,9,1,1,0,0
3.69047617912292,23,10,6,0,0,0,0
8.25,21,10,4,0,0,0,0
3.69047617912292,37,6,24,0,0,1,0
3.69047617912292,33,6,20,0,1,1,0
3.69047617912292,50,3,40,0,0,1,0
3.69047617912292,22,6,9,0,0,0,0
3.44444441795349,20,7,6,0,1,0,0
3.44444441795349,30,6,17,0,0,0,0
7.94642877578735,42,5,30,0,0,1,0
3.69047617912292,39,5,27,0,1,1,0
3.69047617912292,22,11,4,0,1,0,0
7.41666650772095,57,9,41,0,0,1,0
3.44444441795349,58,0,51,0,0,1,0
16.7437496185303,25,12,6,0,1,0,0
16.7437496185303,23,10,6,0,0,0,0
16.7437496185303,23,12,4,0,0,0,0
4.03333330154419,21,8,6,0,1,0,0
3.44444441795349,21,5,9,0,0,0,0
1.30499994754791,41,0,34,0,0,1,0
1.49444448947906,17,2,8,0,1,0,0
1.30499994754791,24,6,11,0,0,0,0
1.30499994754791,46,0,39,0,0,1,0
1.49444448947906,47,2,38,0,1,1,0
1.32500004768372,24,2,15,0,0,0,0
1.49444448947906,17,3,7,0,1,0,0
1.30499994754791,27,1,19,0,0,0,0
1.34500002861023,34,3,24,0,0,1,0
1.49444448947906,35,5,23,0,1,1,0
3.03999996185303,48,3,38,0,0,1,0
1.49444448947906,38,4,27,0,1,1,0
1.34500002861023,19,7,5,0,0,0,0
1.34500002861023,18,6,5,0,0,0,0
1.31500005722046,20,3,10,0,0,0,0
1.49444448947906,18,2,9,0,1,0,0
3.04999995231628,23,9,7,0,0,1,0
1.29499995708466,32,3,22,0,1,1,0
3.04999995231628,25,8,10,0,0,1,0
1.29499995708466,29,4,18,0,1,1,0
1.29499995708466,21,9,5,0,0,0,0
3.04999995231628,50,3,40,0,0,1,0
3.04999995231628,41,1,33,0,1,1,0
1.29499995708466,24,9,8,0,1,0,0
1.29499995708466,20,5,8,0,1,0,0
3.04999995231628,35,3,25,0,0,1,0
3.04999995231628,32,3,22,0,1,1,0
3.04999995231628,39,0,32,0,0,1,0
3.04999995231628,38,1,30,0,1,1,0
3.04999995231628,25,5,13,0,0,1,0
1.29499995708466,26,3,16,0,1,1,0
6.88000011444092,43,6,30,0,0,1,0
3.04999995231628,23,6,10,0,0,0,0
6.82000017166138,41,3,31,0,0,1,0
37.8888893127441,45,5,33,0,1,1,0
6.76999998092651,27,4,16,0,0,1,0
6.76999998092651,26,8,11,0,1,1,0
6.76999998092651,44,5,32,0,0,1,0
6.76999998092651,40,1,32,0,1,1,0
6.76999998092651,20,7,6,0,1,0,0
6.76999998092651,45,1,37,0,0,1,0
6.76999998092651,40,4,29,0,0,1,0
6.76999998092651,19,5,7,0,0,0,0
6.73000001907349,36,1,28,0,0,1,0
6.76999998092651,32,4,21,0,1,0,0
6.82000017166138,32,7,18,0,0,1,0
6.82000017166138,30,5,18,0,1,1,0
6.82000017166138,54,6,41,0,1,0,0
6.82000017166138,18,5,6,0,0,0,0
6.76999998092651,27,2,18,0,0,1,0
6.76999998092651,27,4,16,0,0,1,0
6.73000001907349,38,7,24,0,0,1,0
6.73000001907349,37,4,26,0,0,1,0
16.9249992370605,38,7,24,0,1,1,0
6.76999998092651,54,4,43,0,0,1,0
6.76999998092651,31,4,20,0,0,0,0
6.76999998092651,26,6,13,0,1,0,0
6.73000001907349,60,0,53,0,0,1,0
6.76999998092651,23,6,10,0,1,0,0
6.76999998092651,16,4,5,0,0,0,0
6.76999998092651,56,7,42,0,0,1,0
6.76999998092651,29,3,19,0,1,0,0
6.76999998092651,23,8,8,0,0,1,0
6.76999998092651,25,5,13,0,1,1,0
6.92999982833862,30,10,13,0,0,1,0
7.69999980926514,29,10,12,0,1,1,0
3.63000011444092,42,4,31,0,0,1,0
3.63000011444092,41,8,26,0,1,1,0
1.53999996185303,20,5,8,0,0,0,0
3.09999990463257,36,6,23,0,0,1,0
1.34500002861023,33,2,24,0,1,1,0
6.92999982833862,46,4,35,0,0,1,0
1.34500002861023,49,2,40,0,1,1,0
1.34500002861023,22,9,6,0,1,0,0
1.34500002861023,48,2,39,0,0,0,0
3.09999990463257,34,7,20,0,0,0,0
3.09999990463257,38,7,24,0,0,0,0
3.09999990463257,26,5,14,0,0,0,0
1.34500002861023,26,5,14,0,1,0,0
1.34500002861023,20,6,7,0,0,0,0
1.34500002861023,41,2,32,0,0,0,0
3.09999990463257,37,4,26,0,0,1,0
1.34500002861023,37,2,28,0,1,1,0
1.34500002861023,25,5,13,0,0,0,0
3.09999990463257,48,8,33,0,0,1,0
1.34500002861023,25,6,12,0,1,0,0
1.34500002861023,22,7,8,0,1,0,0
3.09999990463257,48,5,36,0,0,1,0
1.34500002861023,42,4,31,0,1,1,0
1.34500002861023,25,3,15,0,1,0,0
1.34500002861023,20,3,10,0,0,0,0
1.34500002861023,19,4,8,0,1,0,0
1.34500002861023,15,4,4,0,1,0,0
1.34500002861023,48,0,41,0,0,1,0
1.34500002861023,49,6,36,0,1,1,0
1.34500002861023,32,2,23,0,0,0,0
1.34500002861023,32,3,22,0,0,0,0
1.34500002861023,22,4,11,0,1,0,0
1.34500002861023,29,5,17,0,0,0,0
1.34500002861023,39,5,27,0,0,0,0
1.34500002861023,31,6,18,0,0,1,0
1.34500002861023,38,4,27,0,0,0,0
3.09999990463257,54,1,46,0,0,1,0
1.34500002861023,43,1,35,0,1,1,0
1.34500002861023,18,3,8,0,0,0,0
3.09999990463257,46,2,37,0,0,1,0
1.34500002861023,54,3,44,0,1,1,0
1.34500002861023,25,2,16,0,0,0,0
1.34500002861023,42,8,27,0,0,1,0
1.34500002861023,37,0,30,0,0,1,0
3.09999990463257,51,2,42,0,0,1,0
1.34500002861023,21,7,7,0,1,0,0
6.92999982833862,42,6,29,0,0,1,0
1.34500002861023,42,3,32,0,1,1,0
1.34500002861023,24,7,10,0,0,0,0
3.22916674613953,32,2,23,1,0,1,0
3.09999990463257,27,7,13,1,1,1,0
1.40104162693024,32,2,23,1,0,1,0
6.953125,48,4,37,0,0,1,0
3.22916674613953,53,8,38,0,0,1,0
1.40104162693024,21,6,8,0,0,0,0
6.67500019073486,52,6,39,0,0,1,0
3.09999990463257,25,5,13,0,0,1,0
3.09999990463257,29,1,21,0,0,1,0
1.34500002861023,34,8,19,0,1,1,0
3.09999990463257,39,3,29,0,0,1,0
1.34500002861023,39,6,26,0,1,1,0
3.09999990463257,40,0,33,0,0,1,0
1.34500002861023,39,5,27,0,1,1,0
3.09999990463257,29,1,21,0,0,1,0
13.3950004577637,55,9,39,0,0,1,0
3.09999990463257,49,4,38,0,1,1,0
1.34500002861023,29,0,22,0,0,0,0
3.09999990463257,50,6,37,0,0,1,0
1.34500002861023,47,3,37,0,1,1,0
1.34500002861023,22,6,9,0,1,0,0
3.09999990463257,29,3,19,0,0,1,0
3.09999990463257,32,6,19,0,1,1,0
3.09999990463257,25,9,9,0,0,1,0
1.34500002861023,25,7,11,0,1,1,0
1.34500002861023,60,4,49,0,1,1,0
1.34500002861023,58,5,46,0,0,1,0
1.34500002861023,58,3,48,0,1,1,0
6.67500019073486,27,9,11,1,1,0,0
3.09999990463257,45,6,32,0,0,1,0
3.09999990463257,41,4,30,0,1,1,0
3.09999990463257,21,10,4,0,0,0,0
3.09999990463257,42,7,28,0,0,1,0
1.34500002861023,39,0,32,0,1,1,0
1.34500002861023,56,0,49,0,1,1,0
3.09999990463257,33,5,21,0,0,1,0
1.34500002861023,29,5,17,0,1,1,0
3.09999990463257,46,7,32,0,0,1,0
3.09999990463257,40,4,29,0,1,1,0
3.09999990463257,54,4,43,0,0,1,0
3.09999990463257,50,0,43,0,1,1,0
3.09999990463257,20,5,8,0,0,0,0
1.34500002861023,30,3,20,0,0,1,0
1.34500002861023,29,2,20,0,1,1,0
6.67500019073486,40,6,27,0,0,1,0
3.09999990463257,36,4,25,0,1,1,0
3.09999990463257,37,5,25,0,0,1,0
3.09999990463257,33,7,19,0,1,1,0
3.09999990463257,40,5,28,0,0,1,0
3.09999990463257,34,2,25,0,1,1,0
3.09999990463257,30,3,20,0,0,1,0
3.09999990463257,40,6,27,0,1,1,0
1.34500002861023,24,7,10,0,1,0,0
1.34500002861023,20,7,6,0,0,0,0
13.3950004577637,52,6,39,0,0,1,0
3.09999990463257,30,7,16,0,0,0,0
6.92999982833862,52,8,37,0,1,0,0
6.92999982833862,24,11,6,0,1,0,0
11.5500001907349,26,10,9,0,0,0,1
3.24107146263123,34,6,21,0,1,0,1
4.42857122421265,26,10,9,0,0,0,1
4.42857122421265,25,5,13,0,0,0,1
4.42857122421265,22,8,7,0,0,0,1
11.9437503814697,35,2,26,1,0,1,1
4.42857122421265,30,1,22,0,0,0,1
4.42857122421265,45,4,34,0,0,0,1
5.18571424484253,40,3,30,0,1,1,1
3.20714282989502,26,10,9,0,0,0,1
12.8999996185303,36,1,28,1,0,1,1
4.42857122421265,26,6,13,0,0,0,1
9.89999961853027,39,8,24,0,1,0,1
20.4214286804199,27,4,16,1,0,0,1
